"Bacteria_Antibiotic","ECOFF","distributions","observations","resistance_freq","best_model","unimodalBIC","bimodalBIC","prob_best","peaks","prop_overlap","diptest","diptest_pval","foldingtest","foldingtest_pval","criticalbandwidth","criticalbandwidth_pval","excessmass","excessmass_pval"
"Citrobacter koseri_Tigecycline",0.5,15,3760,0.0103723404255319,"Bimodal",9244.17160709447,8824.13908877955,6.18155215680727e-92,"1 Peak",0.655482810258898,0.00584860389992219,0.583253803829812,1.50385955839966,0.0001220703125,0.566551208496094,0.45,0.0116972077998444,0
"Enterobacter asburiae_Tigecycline",2,16,1738,0.00690448791714614,"Bimodal",4628.50439984362,4509.81067757433,1.68261862155339e-26,"1 Peak",0.760177939329645,0.00982160461932123,0.336381354486226,1.7841765323884,0.0001220703125,0.407554626464844,0.756,0.0196432092386425,0
"Enterobacter cloacae_Tigecycline",2,35,62320,0.0462291399229782,"Bimodal",195272.101616965,185187.625288911,0,"1 Peak",0.582126375278028,0.00107108360676104,0.963039701149069,1.65137134301127,0.0001220703125,0.26556396484375,0.994,NA,NA
"Enterococcus faecalis_Tigecycline",0.25,8,1024,0.005859375,"Bimodal",2793.80831487321,2722.13966488827,2.73747645840621e-16,"1 Peak",0.294582923091799,0.0109153786856354,0.614691752674536,1.24920557594738,0.0001220703125,0.227043151855469,0.264,0.0218307573712709,0.028
"Enterococcus faecium_Tigecycline",0.25,10,6108,0.000982318271119843,"Bimodal",16294.6725147591,16259.9665530892,2.90868148317233e-08,"1 Peak",0.425792292210429,0.00337573531317254,0.965637915872932,1.31869531513497,0.0001220703125,0.427009582519531,0.208,0.00675146910186673,0.184
"Escherichia coli_Tigecycline",0.5,34,109767,0.0329060646642434,"Bimodal",332175.3083009,327056.929464285,0,"1 Peak",0.772100094294378,0.000674720617673627,0.993074770239479,1.543049708668,0.0001220703125,0.523338317871094,0.32,NA,NA
"Klebsiella aerogenes_Tigecycline",1,31,20003,0.0829375593660951,"Bimodal",62712.5937337644,59861.4975716722,0,"1 Peak",0.620082467756365,0.00257260050404318,0.569316041356732,1.66894548244671,0.0001220703125,0.356651306152344,0.61,0.00514520205281632,0.004
"Klebsiella oxytoca_Tigecycline",1,28,18850,0.0479575596816976,"Bimodal",56859.8382030424,53576.6501971281,0,"1 Peak",0.559927851087803,0.00167291948225827,0.992052878489198,1.58519005270515,0.0001220703125,0.727867126464844,0.012,0.00334583937151464,0.088
"Klebsiella pneumoniae_Tigecycline",2,37,79458,0.0424752699539379,"Bimodal",259210.509983599,252570.845523959,0,"1 Peak",0.603334753490883,0.00120582617579335,0.698623968968262,1.61399900744111,0.0001220703125,1.16815948486328,0.208,NA,NA
"Morganella morganii_Tigecycline",4,10,1783,0.00560852495793606,"Bimodal",5930.79656704679,5634.09370905433,3.73072299898083e-65,"1 Peak",0.392740653078269,0.00898458448679089,0.470404168422673,2.23457931618136,0.0001220703125,1.93941497802734,0.162,0.0179691689735818,0.006
"Proteus mirabilis_Tigecycline",8,18,4511,0.00266016404344935,"Bimodal",14742.3450067333,14468.4450203518,3.33713411384453e-60,"2 Peaks",1.87370740855487e-06,0.00404934232368645,0.951531309969503,1.67248692161076,0.0001220703125,1.53549194335938,0.042,0.00809867666635492,0.098
"Proteus vulgaris_Tigecycline",4,10,926,0.00215982721382289,"Unimodal",2569.30203618703,2588.9179875516,5.50080680392463e-05,"1 Peak",1,0.00992189225800298,0.841433473255717,1.44421339135448,0.0001220703125,0.271965026855469,0.616,0.019843784516006,0.162
"Providencia stuartii_Tigecycline",8,9,767,0.00130378096479791,"Bimodal",2495.38160917247,2464.87448910967,2.37390287211077e-07,"1 Peak",0.669025361550955,0.007642927371414,0.993994586482353,1.63932613420197,0.0001220703125,1.71437072753906,0.162,0.015285854742828,0.818
"Pseudomonas aeruginosa_Tigecycline",64,6,650,0.0123076923076923,"Bimodal",2168.87762008212,2100.8106714431,1.65748613063478e-15,"1 Peak",0.710833381143467,0.0124393964758919,0.767806206097137,1.82271678751698,0.0001220703125,0.460350036621094,0.708,0.0248787929517839,0.054
"Serratia liquefaciens_Tigecycline",1,17,844,0.0616113744075829,"Bimodal",2781.86956699292,2745.79069872999,1.46410860692567e-08,"1 Peak",0.612400157693468,0.0101132365158337,0.87203991943236,1.41302946652454,0.0001220703125,0.479881286621094,0.246,0.0202264730316674,0.076
"Serratia marcescens_Tigecycline",4,27,33986,0.00594362384511269,"Bimodal",97758.0062854211,95099.508392567,0,"1 Peak",0.779412639887266,0.00161519780987536,0.882491310157914,1.82150294544096,0.0001220703125,1.35218048095703,0.234,0.00323039450727963,0.01
"Staphylococcus aureus_Tigecycline",0.5,14,4510,0.00288248337028825,"Bimodal",11038.8861872069,10831.2093238286,8.008332711879e-46,"2 Peaks",0.607583631452918,0.00652723558972351,0.242722513392606,1.43619894464346,0.0001220703125,0.40350341796875,0.462,0.013054471179447,0
"Staphylococcus epidermidis_Tigecycline",1,8,251,0.00398406374501992,"Unimodal",737.723156147953,739.514086069904,0.289983340106861,"1 Peak",1,0.0186438313958413,0.840425427084774,1.20937137987548,0.00262707760329227,0.322853088378906,0.67,0.0372876627916827,0.436
"Staphylococcus haemolyticus_Tigecycline",1,5,131,0.0152671755725191,"Unimodal",403.152702550622,409.19525033477,0.0464739904336161,"2 Peaks",1,0.0341840833503569,0.339346586908437,1.42305401773309,0.0001220703125,0.400604248046875,0.532,0.0683681667007138,0.048
"Streptococcus pneumoniae_Tigecycline",0.125,5,2157,0.00231803430690774,"Bimodal",4630.56110303389,4311.26933930152,4.64167198718994e-70,"1 Peak",0.511885834263207,0.00539052026199389,0.982675064806257,1.75484425504622,0.0001220703125,0.4503173828125,0.226,0.0107810471257603,0.218
"Mannheimia haemolytica_Tildipirosin",2,6,194,0.0360824742268041,"Bimodal",640.17885609286,598.895753842389,1.0851461849892e-09,"2 Peaks",0.0261257936356266,0.0235081188098843,0.680690232901553,1.83830892696719,0.0001220703125,0.90057373046875,0.432,0.0470162376197687,0.124
"Pasteurella multocida_Tildipirosin",4,7,263,0.0304182509505703,"Bimodal",866.299067020835,823.529760816909,5.16134821561715e-10,"1 Peak",0.41331184730636,0.0167260411671324,0.927049088673155,1.99012634153589,0.0001220703125,1.02658843994141,0.246,0.0334520823342648,0.418
"Staphylococcus pseudintermedius_Tildipirosin",4,6,332,0.55421686746988,"Bimodal",1545.26253032231,779.614560127377,5.51639977339005e-167,"2 Peaks",1.23298682183201e-09,0.140204677946605,0,0.107582713575164,0.0001220703125,2.05388069152832,0.002,0.280409355893211,0
"Pasteurella multocida_Tilmicosin",32,13,613,0.0130505709624796,"Unimodal",2200.57316210622,2211.39604509903,0.0044453496309292,"1 Peak",1,0.0115494613134189,0.898316632481874,1.55533809807702,0.0001220703125,0.42608642578125,0.666,0.0230989226268379,0.246
"Staphylococcus pseudintermedius_Tilmicosin",2,7,309,0.598705501618123,"Bimodal",1611.26834869676,890.250445933084,2.70989047305809e-157,"2 Peaks",4.1389145531437e-07,0.135004316631359,0,0.136292562866547,0.0001220703125,2.60061073303223,0.008,0.270008633262718,0
"Acinetobacter baumannii_Tobramycin",4,15,3687,0.195009492812585,"Bimodal",16347.3320708231,15033.6646765952,5.50490483136846e-286,"1 Peak",0.349259418036379,0.00498529833671885,0.851800590393363,1.26120532124414,0.0001220703125,0.817733764648438,0.046,0.00997059667343771,0.01
"Citrobacter freundii_Tobramycin",2,6,2077,0.132402503610977,"Bimodal",8679.7913473309,7166.21975769421,0,"1 Peak",0.322950494323637,0.00597178964397085,0.948334038175659,1.31094251367681,0.0001220703125,1.46654510498047,0,0.0119435792879417,0.096
"Enterobacter cloacae_Tobramycin",2,6,8229,0.0738850407096853,"Bimodal",30871.7246416454,24189.1144959384,0,"2 Peaks",0.32392848292969,0.00559254580638168,0.0909944777376597,1.32576552303823,0.0001220703125,1.34641265869141,0,0.0111850914628136,0
"Escherichia coli_Tobramycin",4,37,29805,0.0446569367555779,"Bimodal",102595.447372378,91198.873772725,0,"1 Peak",0.499726486776393,0.00150119196996417,0.975788766812908,1.93638840841165,0.0001220703125,0.978668212890625,0.012,0.00300238360422407,0.03
"Klebsiella aerogenes_Tobramycin",2,6,2357,0.106915570640645,"Bimodal",9883.80376064239,7694.79194264742,0,"2 Peaks",0.269008489656222,0.0118096649551873,0.0294894408730277,1.2444284677437,0.0001220703125,1.73112487792969,0,0.0236193299103747,0
"Klebsiella oxytoca_Tobramycin",2,13,4369,0.0666056305790799,"Bimodal",17535.121969116,13757.4214062785,0,"2 Peaks",0.302020504714917,0.00724251579462792,0.141918960955209,1.44249113310562,0.0001220703125,1.92295837402344,0,0.0144850315732144,0
"Klebsiella pneumoniae_Tobramycin",2,23,15099,0.0959003907543546,"Bimodal",59462.3445764332,48176.5988761417,0,"2 Peaks",0.291284807159694,0.00815388150732986,0,1.20005368074571,0.0001220703125,1.208251953125,0,0.016307762825492,0
"Morganella morganii_Tobramycin",4,5,1133,0.10856134157105,"Bimodal",5686.67161555632,4133.51726817861,0,"2 Peaks",3.1151099529817e-09,0.0364208169598834,0,0.616299225592159,0.0001220703125,2.62017440795898,0,0.0728416339197668,0
"Proteus mirabilis_Tobramycin",4,9,6977,0.0712340547513258,"Bimodal",27811.9549667102,24133.6858070975,0,"1 Peak",0.424015562249393,0.0067291293282745,0.0378112868681281,1.80050178658036,0.0001220703125,1.79061889648438,0.002,0.013458258765527,0
"Proteus vulgaris_Tobramycin",4,5,1016,0.148622047244095,"Bimodal",5366.37904833168,3600.67512207849,0,"2 Peaks",1.05475581289084e-10,0.0554492454658111,0,0.406255874168271,0.0001220703125,2.82184219360352,0,0.110898490931622,0
"Pseudomonas aeruginosa_Tobramycin",2,42,24999,0.0856034241369655,"Bimodal",97673.6422480336,83095.3515119569,0,"1 Peak",0.365221871202449,0.00193426194487307,0.849585658405061,1.49632758736829,0.0001220703125,0.822441101074219,0.004,0.00386852470877434,0.004
"Serratia marcescens_Tobramycin",8,5,1332,0.142642642642643,"Bimodal",6684.55661418506,4854.59636624316,0,"2 Peaks",1.06777858100478e-07,0.0488387920989419,0,0.598837956800995,0.0001220703125,2.39126396179199,0,0.0976775841978837,0
"Staphylococcus aureus_Tobramycin",2,26,1739,0.0874065554916619,"Bimodal",7139.44259456106,6416.03945454276,8.2225031642563e-158,"2 Peaks",0.216674330470706,0.00574449597589828,0.990325273468578,1.61600990739332,0.0001220703125,0.701545715332031,0.67,0.0114889919517966,0.332
"Acinetobacter baumannii_Trimethoprim-sulfamethoxazole ",0.5,5,1067,0.270852858481724,"Bimodal",5530.48760185249,4576.13944860699,5.83353241525755e-208,"2 Peaks",0.0244639568857414,0.0302190127433308,2.31398804007021e-07,0.575623886858549,0.0001220703125,2.10187721252441,0,0.0604380254866616,0
"Actinobacillus pleuropneumoniae_Trimethoprim-sulfamethoxazole ",0.125,5,166,0.0542168674698795,"Bimodal",557.394113952136,518.870394076168,4.31201751125641e-09,"2 Peaks",0.00901008058691041,0.0254068699843201,0.671303502147182,2.04623333327034,0.0001220703125,0.946517944335938,0.212,0.0508137399686402,0.138
"Burkholderia pseudomallei_Trimethoprim-sulfamethoxazole ",4,7,352,0.0426136363636364,"Bimodal",1198.69582175955,1148.57169488617,1.30522127558008e-11,"1 Peak",0.659449555343801,0.0176305064352106,0.68037371118883,1.92426935847614,0.0001220703125,0.673637390136719,0.3,0.0352610128704212,0.096
"Campylobacter coli_Trimethoprim-sulfamethoxazole ",4,6,808,0.524752475247525,"Bimodal",3895.81975274508,3157.98647778393,6.04700127093423e-161,"2 Peaks",0.0037020159037611,0.0882107990377421,0,0.418037036819296,0.0001220703125,2.06789970397949,0,0.176421598075484,0
"Campylobacter jejuni_Trimethoprim-sulfamethoxazole ",16,7,506,0.0573122529644269,"Unimodal",1842.73929522468,1847.21471909778,0.0964146912910014,"1 Peak",1,0.0116177550961147,0.959243264576331,1.60140042901356,0.0001220703125,0.622215270996094,0.266,0.0232355101922295,0.344
"Escherichia coli_Trimethoprim-sulfamethoxazole ",0.5,9,7471,0.269040289117923,"Bimodal",41567.6305080993,30280.06755033,0,"2 Peaks",5.86659204624226e-06,0.0842074695751465,0,0.347349871789007,0.0001220703125,2.87925720214844,0,0.168414936312036,0
"Haemophilus influenzae_Trimethoprim-sulfamethoxazole ",0.5,6,21424,0.188153472740851,"Bimodal",103592.704371488,83271.052813801,0,"2 Peaks",0.0064755047188566,0.0328154919007934,0,0.599644515089708,0.0001220703125,1.83088684082031,0,0.065630983844216,0
"Klebsiella pneumoniae_Trimethoprim-sulfamethoxazole ",0.5,9,4908,0.189079054604727,"Bimodal",23815.9143988299,19329.1811029272,0,"2 Peaks",0.0427168012327474,0.0274774154865773,0,0.71398720335453,0.0001220703125,1.86586761474609,0,0.0549548309731546,0
"Mannheimia haemolytica_Trimethoprim-sulfamethoxazole ",0.06,8,339,0.185840707964602,"Bimodal",1608.18741520904,1208.13399189448,1.34741970406167e-87,"2 Peaks",0.125430636018166,0.0157024686598873,0.872025244213211,0.743960436993605,0.0001220703125,1.79863739013672,0.024,0.0314049373197746,0.23
"Morganella morganii_Trimethoprim-sulfamethoxazole ",0.5,6,1105,0.257013574660633,"Bimodal",5625.43943132698,4127.72171854325,0,"2 Peaks",0.00101252292591337,0.0623301249400235,0,0.354259234978444,0.0001220703125,2.19519233703613,0,0.124660249880047,0
"Pasteurella multocida_Trimethoprim-sulfamethoxazole ",0.125,11,476,0.216386554621849,"Bimodal",2026.22008360401,1873.38868696571,6.50255282851265e-34,"1 Peak",0.323462548140204,0.0148021021274387,0.732310583891046,1.30740264908109,0.0001220703125,1.20474243164062,0.112,0.0296042042548774,0.06
"Proteus mirabilis_Trimethoprim-sulfamethoxazole ",0.5,5,3338,0.417315757938886,"Bimodal",17803.1634381925,14818.6928217068,0,"2 Peaks",0.0122802951714983,0.0933006907256726,0,0.465304627101547,0.0001220703125,2.44749450683594,0,0.186601381451345,0
"Serratia marcescens_Trimethoprim-sulfamethoxazole ",2,6,1406,0.192745376955903,"Bimodal",6564.58836549974,5403.80255936781,8.68090218408587e-253,"2 Peaks",0.00249916897316374,0.0374331695016636,0,0.689528966722109,0.0001220703125,1.72451019287109,0,0.0748663390033271,0
"Stenotrophomonas maltophilia_Trimethoprim-sulfamethoxazole ",2,9,2104,0.155893536121673,"Bimodal",9693.55409889039,8997.68170586956,7.82041501939072e-152,"2 Peaks",0.0331061479061339,0.0180187482132069,6.79288653189225e-05,1.31064552831282,0.0001220703125,1.28688049316406,0,0.0360374964264138,0
"Streptococcus agalactiae_Trimethoprim-sulfamethoxazole ",0.5,6,167,0.0119760479041916,"Bimodal",524.552970292165,506.04587780603,9.57622491236102e-05,"2 Peaks",0.189500009016047,0.0189986201435796,0.974720339640368,2.3643918756109,0.0001220703125,0.960830688476562,0.434,0.0379972402871592,0.694
"Streptococcus dysgalactiae_Trimethoprim-sulfamethoxazole ",0.25,5,157,0.00636942675159236,"Bimodal",402.637865633297,400.86456850169,0.291801929682943,"1 Peak",0.745692760066014,0.024552168259435,0.76988802645749,1.64620800057745,0.0001220703125,0.511703491210938,0.392,0.0491043365188699,0.244
"Streptococcus pneumoniae_Trimethoprim-sulfamethoxazole ",1,12,32052,0.253650318232872,"Bimodal",140912.675805836,122237.14270483,0,"2 Peaks",0.194421115299635,0.0161187293728397,0,0.810066981549667,0.0001220703125,1.09552001953125,0.002,0.0322374585276761,0
"Escherichia coli_Trimethoprim",2,14,5329,0.182398198536311,"Bimodal",26292.9728266665,21813.4523447696,0,"2 Peaks",0.0618152368729203,0.0304975791425598,0,0.791197603500566,0.0001220703125,1.58845520019531,0,0.0609951560289884,0
"Haemophilus influenzae_Trimethoprim",0.5,9,8375,0.16465671641791,"Bimodal",43444.9596559988,32766.2828216875,0,"2 Peaks",0.000925891662271474,0.0306799752722685,0,0.493439418892881,0.0001220703125,2.45692443847656,0,0.0613599508643584,0
"Moraxella catarrhalis_Trimethoprim",64,5,2123,0.0188412623645784,"Bimodal",6470.27744087099,6296.04584984518,1.46585401918581e-38,"1 Peak",0.651863503207305,0.00488634155672123,0.992533700559499,1.86693105097117,0.0001220703125,0.494216918945312,0.218,0.00977268311344246,0.45
"Staphylococcus aureus_Trimethoprim",2,5,1697,0.0683559222156747,"Bimodal",6096.97991434478,4982.74407093056,1.11368105838741e-242,"2 Peaks",0.260829618428796,0.00722019732582389,0.866464404732385,1.54194825472779,0.0001220703125,0.753669738769531,0.406,0.0144403946516478,0.078
"Streptococcus pneumoniae_Trimethoprim",16,6,4592,0.0805749128919861,"Bimodal",15494.893396746,13259.2390994032,0,"2 Peaks",0.00442694171945982,0.0210642879701359,0,1.66242671170683,0.0001220703125,0.907402038574219,0,0.0421285759402718,0
"Mannheimia haemolytica_Tulathromycin",16,8,348,0.0229885057471264,"Bimodal",947.391489834544,884.66997764991,2.39991953473907e-14,"1 Peak",0.458202890485989,0.0188370634976185,0.570394016284183,1.97679726290637,0.0001220703125,0.44317626953125,0.592,0.0376741269952371,0.028
"Pasteurella multocida_Tulathromycin",8,8,313,0.0287539936102236,"Bimodal",928.471500812386,854.488376302579,8.60535192013246e-17,"2 Peaks",0.00149545950200821,0.0195981542157151,0.591324017324134,2.05090187636595,0.0001220703125,0.847320556640625,0.106,0.0391963084314301,0.098
"Staphylococcus pseudintermedius_Tulathromycin",8,9,425,0.529411764705882,"Bimodal",1581.21683415145,959.828892055447,1.16767723485418e-135,"2 Peaks",8.23327848703887e-05,0.132343352536752,0,0.251049851706289,0.0001220703125,1.27231597900391,0.002,0.264686705073505,0
"Staphylococcus pseudintermedius_Tylosin",2,9,425,0.531764705882353,"Bimodal",2214.77916120045,1134.70467701722,2.91612232245745e-235,"2 Peaks",1.06046844966366e-11,0.162242294180865,0,0.0895222914952388,0.0001220703125,2.828125,0,0.324484588361731,0
"Clostridioides difficile_Vancomycin",2,13,9835,0.00640569395017794,"Bimodal",23009.2264630322,22674.860355926,2.47355957184559e-73,"1 Peak",0.842966295675204,0.00467320092107555,0.178477675448291,1.47030991446298,0.0001220703125,0.613822937011719,0.57,0.00934640573240431,0
"Enterococcus faecalis_Vancomycin",4,34,14710,0.0178110129163834,"Bimodal",41856.5603746867,36031.7329217427,0,"2 Peaks",0.0953096264485043,0.00300783195113438,0.562726988747868,2.38223245359125,0.0001220703125,0.846900939941406,0.024,0.00601566381336025,0.004
"Enterococcus faecium_Vancomycin",4,18,5862,0.243091095189355,"Bimodal",27077.228114757,20266.8022927458,0,"2 Peaks",0.00295344524642064,0.0758445549029837,0,0.426330787785508,0.0001220703125,1.67825317382812,0,0.15168911700108,0
"Staphylococcus aureus_Vancomycin",2,37,91635,0.00253178370709882,"Bimodal",167364.869107038,158305.15005817,0,"1 Peak",0.564004786648819,0.000884134464247622,0.96269806711286,1.78579300485824,0.0001220703125,0.905929565429688,0.356,NA,NA
"Staphylococcus aureus MRSA_Vancomycin",2,5,2597,0.000385059684251059,"Bimodal",3698.88333399535,3519.93052808207,1.38322215176728e-39,"1 Peak",0.675755874605805,0.0107869264298369,0.0435952157256185,1.60166590218246,0.0001220703125,0.17156982421875,0.1,0.0215738528596738,0
"Staphylococcus capitis_Vancomycin",4,5,581,0.00172117039586919,"Bimodal",1312.4715766948,1290.40183714225,1.61290928796504e-05,"1 Peak",0.829872597418387,0.0132254924575362,0.757595989340229,1.75472150273836,0.0001220703125,0.44354248046875,0.302,0.0264509849150724,0.072
